%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1748457136735056975,1974,1748457136714848357,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68896871805e-06,0.0,0.0,0.0,0.0,0.0,0.0,1975000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.3102472,0.0,0.0,0.0,0.0,0.0,0.0,3675.3102472,0.0,0.0,0.0,0.0,0.0,0.0,0.000184433905586
1748457136798450725,1975,1748457136774125281,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51388007402e-06,0.0,0.0,0.0,0.0,0.0,0.0,1976000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3501.49537969,0.0,0.0,0.0,0.0,0.0,0.0,3501.49537969,0.0,0.0,0.0,0.0,0.0,0.0,0.000175678901969
1748457136841534772,1976,1748457136794207021,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03262674809e-07,0.0,0.0,0.0,0.0,0.0,0.0,1977000000.0,0.0,0.0,0.0,0.0,0.0,0.0,403.114282238,0.0,0.0,0.0,0.0,0.0,0.0,403.114282238,0.0,0.0,0.0,0.0,0.0,0.0,2.01628059306e-05
1748457136892956901,1977,1748457136834158101,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59593764693e-06,0.0,0.0,0.0,0.0,0.0,0.0,1978000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.54637654,0.0,0.0,0.0,0.0,0.0,0.0,1593.54637654,0.0,0.0,0.0,0.0,0.0,0.0,7.98004496294e-05
1748457136925207242,1978,1748457136874194130,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60292256624e-06,0.0,0.0,0.0,0.0,0.0,0.0,1979000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.32256841,0.0,0.0,0.0,0.0,0.0,0.0,1600.32256841,0.0,0.0,0.0,0.0,0.0,0.0,8.01401738895e-05
1748457136964462415,1979,1748457136914227243,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60268973559e-06,0.0,0.0,0.0,0.0,0.0,0.0,1980000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.08984954,0.0,0.0,0.0,0.0,0.0,0.0,1600.08984954,0.0,0.0,0.0,0.0,0.0,0.0,8.01285003922e-05
1748457137010972593,1980,1748457136954287179,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60478521138e-06,0.0,0.0,0.0,0.0,0.0,0.0,1981000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.23132162,0.0,0.0,0.0,0.0,0.0,0.0,1602.23132162,0.0,0.0,0.0,0.0,0.0,0.0,8.02359118139e-05
1748457137062336579,1981,1748457137014451199,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61981801689e-06,0.0,0.0,0.0,0.0,0.0,0.0,1982000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.67507111,0.0,0.0,0.0,0.0,0.0,0.0,3606.67507111,0.0,0.0,0.0,0.0,0.0,0.0,0.000180976416275
1748457137116428264,1982,1748457137074426412,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59688419849e-06,0.0,0.0,0.0,0.0,0.0,0.0,1983000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3584.18011626,0.0,0.0,0.0,0.0,0.0,0.0,3584.18011626,0.0,0.0,0.0,0.0,0.0,0.0,0.000179842316571
1748457137142778003,1983,1748457137095270194,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34461981058e-07,0.0,0.0,0.0,0.0,0.0,0.0,1984000000.0,0.0,0.0,0.0,0.0,0.0,0.0,434.275245266,0.0,0.0,0.0,0.0,0.0,0.0,434.275245266,0.0,0.0,0.0,0.0,0.0,0.0,2.17220762989e-05
1748457137166859566,1984,1748457137134418137,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53260771185e-06,0.0,0.0,0.0,0.0,0.0,0.0,1985000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.21730709,0.0,0.0,0.0,0.0,0.0,0.0,1530.21730709,0.0,0.0,0.0,0.0,0.0,0.0,7.66242408385e-05
1748457137207219070,1985,1748457137175405064,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67975667864e-06,0.0,0.0,0.0,0.0,0.0,0.0,1986000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.11505675,0.0,0.0,0.0,0.0,0.0,0.0,1677.11505675,0.0,0.0,0.0,0.0,0.0,0.0,8.39922096276e-05
1748457137291449176,1986,1748457137214488944,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52760185301e-06,0.0,0.0,0.0,0.0,0.0,0.0,1987000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.22372175,0.0,0.0,0.0,0.0,0.0,0.0,1525.22372175,0.0,0.0,0.0,0.0,0.0,0.0,7.63736651035e-05
1748457137339348180,1987,1748457137254502993,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60117633641e-06,0.0,0.0,0.0,0.0,0.0,0.0,1988000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.56850866,0.0,0.0,0.0,0.0,0.0,0.0,1598.56850866,0.0,0.0,0.0,0.0,0.0,0.0,8.00522032522e-05
1748457137339642939,1988,1748457137314506176,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60026024282e-06,0.0,0.0,0.0,0.0,0.0,0.0,1989000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3587.48626394,0.0,0.0,0.0,0.0,0.0,0.0,3587.48626394,0.0,0.0,0.0,0.0,0.0,0.0,0.00018001009797
1748457137424653743,1989,1748457137374512120,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60072590411e-06,0.0,0.0,0.0,0.0,0.0,0.0,1990000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3587.84070981,0.0,0.0,0.0,0.0,0.0,0.0,3587.84070981,0.0,0.0,0.0,0.0,0.0,0.0,0.000180026664401
1748457137438025092,1990,1748457137394788914,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11062501371e-07,0.0,0.0,0.0,0.0,0.0,0.0,1991000000.0,0.0,0.0,0.0,0.0,0.0,0.0,410.980005241,0.0,0.0,0.0,0.0,0.0,0.0,410.980005241,0.0,0.0,0.0,0.0,0.0,0.0,2.0556390926e-05
1748457137494250599,1991,1748457137434529105,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5792902559e-06,0.0,0.0,0.0,0.0,0.0,0.0,1992000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.79360074,0.0,0.0,0.0,0.0,0.0,0.0,1576.79360074,0.0,0.0,0.0,0.0,0.0,0.0,7.896019102e-05
1748457137538694459,1992,1748457137475426396,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67253892869e-06,0.0,0.0,0.0,0.0,0.0,0.0,1993000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.79992002,0.0,0.0,0.0,0.0,0.0,0.0,1669.79992002,0.0,0.0,0.0,0.0,0.0,0.0,8.3625239288e-05
1748457137539097240,1993,1748457137514569391,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53202563524e-06,0.0,0.0,0.0,0.0,0.0,0.0,1994000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.83399305,0.0,0.0,0.0,0.0,0.0,0.0,1529.83399305,0.0,0.0,0.0,0.0,0.0,0.0,7.66048726291e-05
1748457137600129846,1994,1748457137554651774,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60676427186e-06,0.0,0.0,0.0,0.0,0.0,0.0,1995000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.02434197,0.0,0.0,0.0,0.0,0.0,0.0,1604.02434197,0.0,0.0,0.0,0.0,0.0,0.0,8.03258550486e-05
1748457137639713773,1995,1748457137594724314,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60583294928e-06,0.0,0.0,0.0,0.0,0.0,0.0,1996000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.23809169,0.0,0.0,0.0,0.0,0.0,0.0,1603.23809169,0.0,0.0,0.0,0.0,0.0,0.0,8.02864087757e-05
1748457137700352754,1996,1748457137654752237,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60340345651e-06,0.0,0.0,0.0,0.0,0.0,0.0,1997000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.43465032,0.0,0.0,0.0,0.0,0.0,0.0,3590.43465032,0.0,0.0,0.0,0.0,0.0,0.0,0.000180158569024
1748457137739727149,1997,1748457137714805837,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60631383955e-06,0.0,0.0,0.0,0.0,0.0,0.0,1998000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3593.52143678,0.0,0.0,0.0,0.0,0.0,0.0,3593.52143678,0.0,0.0,0.0,0.0,0.0,0.0,0.000180312727979
1748457137806052891,1998,1748457137734807940,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00235876441e-07,0.0,0.0,0.0,0.0,0.0,0.0,1999000000.0,0.0,0.0,0.0,0.0,0.0,0.0,399.924693819,0.0,0.0,0.0,0.0,0.0,0.0,399.924693819,0.0,0.0,0.0,0.0,0.0,0.0,2.00032060604e-05
1748457137806151968,1999,1748457137774841000,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60257332027e-06,0.0,0.0,0.0,0.0,0.0,0.0,2000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.08255238,0.0,0.0,0.0,0.0,0.0,0.0,1600.08255238,0.0,0.0,0.0,0.0,0.0,0.0,8.01282882275e-05
1748457137864084563,2000,1748457137814885674,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60373747349e-06,0.0,0.0,0.0,0.0,0.0,0.0,2001000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.01267181,0.0,0.0,0.0,0.0,0.0,0.0,1601.01267181,0.0,0.0,0.0,0.0,0.0,0.0,8.01747870427e-05
1748457138060159395,2001,1748457137854894619,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6005942598e-06,0.0,0.0,0.0,0.0,0.0,0.0,2002000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.1615669,0.0,0.0,0.0,0.0,0.0,0.0,1598.1615669,0.0,0.0,0.0,0.0,0.0,0.0,8.0031782405e-05
1748457138060355113,2002,1748457137894945596,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60397030413e-06,0.0,0.0,0.0,0.0,0.0,0.0,2003000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.51589688,0.0,0.0,0.0,0.0,0.0,0.0,1601.51589688,0.0,0.0,0.0,0.0,0.0,0.0,8.02000279247e-05
1748457138060373442,2003,1748457137935008292,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60501804203e-06,0.0,0.0,0.0,0.0,0.0,0.0,2004000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.45175675,0.0,0.0,0.0,0.0,0.0,0.0,1602.45175675,0.0,0.0,0.0,0.0,0.0,0.0,8.02469681844e-05
1748457138070437168,2004,1748457137975002184,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59966293722e-06,0.0,0.0,0.0,0.0,0.0,0.0,2005000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.96112647,0.0,0.0,0.0,0.0,0.0,0.0,1596.96112647,0.0,0.0,0.0,0.0,0.0,0.0,7.99715712803e-05
1748457138084524415,2005,1748457138035076878,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60899139196e-06,0.0,0.0,0.0,0.0,0.0,0.0,2006000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3596.01165725,0.0,0.0,0.0,0.0,0.0,0.0,3596.01165725,0.0,0.0,0.0,0.0,0.0,0.0,0.000180439420956
1748457138101664630,2006,1748457138077179341,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77265610546e-06,0.0,0.0,0.0,0.0,0.0,0.0,2007000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.49199733,0.0,0.0,0.0,0.0,0.0,0.0,1769.49199733,0.0,0.0,0.0,0.0,0.0,0.0,8.86264382034e-05
1748457138136990676,2007,1748457138115140756,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4411052689e-06,0.0,0.0,0.0,0.0,0.0,0.0,2008000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.99899483,0.0,0.0,0.0,0.0,0.0,0.0,1438.99899483,0.0,0.0,0.0,0.0,0.0,0.0,7.20498489424e-05
1748457138202082023,2008,1748457138155112513,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59768387675e-06,0.0,0.0,0.0,0.0,0.0,0.0,2009000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.19630887,0.0,0.0,0.0,0.0,0.0,0.0,1595.19630887,0.0,0.0,0.0,0.0,0.0,0.0,7.98830737232e-05
1748457138235432985,2009,1748457138195144374,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60268973559e-06,0.0,0.0,0.0,0.0,0.0,0.0,2010000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.98991512,0.0,0.0,0.0,0.0,0.0,0.0,1599.98991512,0.0,0.0,0.0,0.0,0.0,0.0,8.01234885752e-05
1748457138283442030,2010,1748457138235215350,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60571653396e-06,0.0,0.0,0.0,0.0,0.0,0.0,2011000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.11313783,0.0,0.0,0.0,0.0,0.0,0.0,1603.11313783,0.0,0.0,0.0,0.0,0.0,0.0,8.02801418662e-05
1748457138333388944,2011,1748457138275292055,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60629861057e-06,0.0,0.0,0.0,0.0,0.0,0.0,2012000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.57084303,0.0,0.0,0.0,0.0,0.0,0.0,1603.57084303,0.0,0.0,0.0,0.0,0.0,0.0,8.03030990217e-05
1748457138378011807,2012,1748457138315933769,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65170058608e-06,0.0,0.0,0.0,0.0,0.0,0.0,2013000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.02949496,0.0,0.0,0.0,0.0,0.0,0.0,1649.02949496,0.0,0.0,0.0,0.0,0.0,0.0,8.25833166702e-05
1748457138400652815,2013,1748457138375392360,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53541690856e-06,0.0,0.0,0.0,0.0,0.0,0.0,2014000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.88999014,0.0,0.0,0.0,0.0,0.0,0.0,3522.88999014,0.0,0.0,0.0,0.0,0.0,0.0,0.000176757364286
1748457138472949083,2014,1748457138457878355,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80389348418e-06,0.0,0.0,0.0,0.0,0.0,0.0,2015000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6758.11895974,0.0,0.0,0.0,0.0,0.0,0.0,6758.11895974,0.0,0.0,0.0,0.0,0.0,0.0,0.000340179959443
1748457138537626031,2015,1748457138495342420,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40338670462e-06,0.0,0.0,0.0,0.0,0.0,0.0,2016000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.6021445,0.0,0.0,0.0,0.0,0.0,0.0,1401.6021445,0.0,0.0,0.0,0.0,0.0,0.0,7.01742995963e-05
1748457138597652847,2016,1748457138535362562,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60175841302e-06,0.0,0.0,0.0,0.0,0.0,0.0,2017000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.05428611,0.0,0.0,0.0,0.0,0.0,0.0,1599.05428611,0.0,0.0,0.0,0.0,0.0,0.0,8.00765844493e-05
1748457138630156986,2017,1748457138575388017,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60199124366e-06,0.0,0.0,0.0,0.0,0.0,0.0,2018000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.47871471,0.0,0.0,0.0,0.0,0.0,0.0,1599.47871471,0.0,0.0,0.0,0.0,0.0,0.0,8.00978474991e-05
1748457138669802132,2018,1748457138615688736,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62411015481e-06,0.0,0.0,0.0,0.0,0.0,0.0,2019000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.51857149,0.0,0.0,0.0,0.0,0.0,0.0,1621.51857149,0.0,0.0,0.0,0.0,0.0,0.0,8.12033374225e-05
1748457138709048174,2019,1748457138655631117,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59523915499e-06,0.0,0.0,0.0,0.0,0.0,0.0,2020000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.85668026,0.0,0.0,0.0,0.0,0.0,0.0,1592.85668026,0.0,0.0,0.0,0.0,0.0,0.0,7.97657017062e-05
1748457138743297569,2020,1748457138715657788,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60317062587e-06,0.0,0.0,0.0,0.0,0.0,0.0,2021000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.28528424,0.0,0.0,0.0,0.0,0.0,0.0,3590.28528424,0.0,0.0,0.0,0.0,0.0,0.0,0.000180151053982
1748457138804236662,2021,1748457138775691179,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60410194844e-06,0.0,0.0,0.0,0.0,0.0,0.0,2022000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3591.11193934,0.0,0.0,0.0,0.0,0.0,0.0,3591.11193934,0.0,0.0,0.0,0.0,0.0,0.0,0.000180191392146
1748457138845037336,2022,1748457138795676406,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99420969188e-07,0.0,0.0,0.0,0.0,0.0,0.0,2023000000.0,0.0,0.0,0.0,0.0,0.0,0.0,399.250404523,0.0,0.0,0.0,0.0,0.0,0.0,399.250404523,0.0,0.0,0.0,0.0,0.0,0.0,1.99694664383e-05
1748457138875856940,2023,1748457138835697694,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60175841302e-06,0.0,0.0,0.0,0.0,0.0,0.0,2024000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.1431622,0.0,0.0,0.0,0.0,0.0,0.0,1599.1431622,0.0,0.0,0.0,0.0,0.0,0.0,8.00811705941e-05
1748457138906765192,2024,1748457138875699815,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60001218319e-06,0.0,0.0,0.0,0.0,0.0,0.0,2025000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.61730733,0.0,0.0,0.0,0.0,0.0,0.0,1597.61730733,0.0,0.0,0.0,0.0,0.0,0.0,8.00044839941e-05
1748457138974840114,2025,1748457138915711259,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60094350576e-06,0.0,0.0,0.0,0.0,0.0,0.0,2026000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.36089153,0.0,0.0,0.0,0.0,0.0,0.0,1598.36089153,0.0,0.0,0.0,0.0,0.0,0.0,8.0041780453e-05
1748457138998129696,2026,1748457138955799579,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6069971025e-06,0.0,0.0,0.0,0.0,0.0,0.0,2027000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.49896768,0.0,0.0,0.0,0.0,0.0,0.0,1604.49896768,0.0,0.0,0.0,0.0,0.0,0.0,8.03496525321e-05
1748457139057168989,2027,1748457138995929671,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61025673151e-06,0.0,0.0,0.0,0.0,0.0,0.0,2028000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.83912863,0.0,0.0,0.0,0.0,0.0,0.0,1607.83912863,0.0,0.0,0.0,0.0,0.0,0.0,8.05171883305e-05
1748457139107198846,2028,1748457139055841236,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58943361789e-06,0.0,0.0,0.0,0.0,0.0,0.0,2029000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3576.57847355,0.0,0.0,0.0,0.0,0.0,0.0,3576.57847355,0.0,0.0,0.0,0.0,0.0,0.0,0.000179460807965
1748457139164816729,2029,1748457139115852541,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60130798072e-06,0.0,0.0,0.0,0.0,0.0,0.0,2030000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3588.47939022,0.0,0.0,0.0,0.0,0.0,0.0,3588.47939022,0.0,0.0,0.0,0.0,0.0,0.0,0.000180058833416
1748457139226053373,2030,1748457139135883654,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01283614337e-07,0.0,0.0,0.0,0.0,0.0,0.0,2031000000.0,0.0,0.0,0.0,0.0,0.0,0.0,401.085129862,0.0,0.0,0.0,0.0,0.0,0.0,401.085129862,0.0,0.0,0.0,0.0,0.0,0.0,2.0061271337e-05
1748457139226163757,2031,1748457139175898222,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60117633641e-06,0.0,0.0,0.0,0.0,0.0,0.0,2032000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.60704376,0.0,0.0,0.0,0.0,0.0,0.0,1598.60704376,0.0,0.0,0.0,0.0,0.0,0.0,8.00542798909e-05
1748457139244209083,2032,1748457139215932270,odom,9.23760171566,-0.153433300508,0.0,0.0,0.0,0.992966846248,-0.118392745773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60268973559e-06,0.0,0.0,0.0,0.0,0.0,0.0,2033000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.16446895,0.0,0.0,0.0,0.0,0.0,0.0,1600.16446895,0.0,0.0,0.0,0.0,0.0,0.0,8.01322433448e-05
